Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
7102,3529415,60000.0,1923,1,100,96.2,6.2,0.8,247.49,40.83675,-73.915501,4.0,17902.0,5.38081858805978,5.5113701771520756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,2722011,69485.0,1909,1,100,32.8,3.0,0.0,32.96,40.807454,-73.966922,9.0,199.0,4.804021044733257,3.495294705041271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10470,2730672,75036.0,1928,1,100,78.9,3.2,0.7,81.66,40.656672,-73.960712,9.0,79802.0,5.6950780340260545,4.40256428589143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11709,2784309,221000.0,1961,2,100,124.4,5.0,1.1,,40.588547999999996,-73.939599,15.0,598.0,7.13385445812198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11037,4039532,89628.0,1929,1,100,68.6,3.7,0.6,41.15,40.632641,-74.030264,10.0,36.0,5.592105757431579,3.717223927123079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11456,4926051,57500.0,1961,1,100,93.6,4.7,0.8,146.24,40.606925,-73.958893,15.0,554.0,5.464255444091467,4.98524910770584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,3108893,117291.0,1912,1,100,46.6,11.3,0.0,,40.745782,-73.99184699999999,5.0,95.0,4.122283930911342,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,4405705,204426.0,1965,1,100,136.2,12.8,0.1,,40.731476,-73.99267900000001,2.0,59.0,7.141007564444634,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7647,2558974,82200.0,1963,1,100,71.1,5.3,0.6,75.93,40.863664,-73.907437,7.0,263.0,5.389984555073861,4.329811863225142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6359,2969015,63714.0,1927,1,100,87.4,4.2,0.1,650.24,40.871887,-73.917994,12.0,307.0,5.896329351992943,6.477341525510008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11214,4140992,62485.0,1951,1,100,75.2,3.9,0.7,,40.629334,-73.97143100000001,14.0,460.0,5.332718793265369,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,3405287,234846.0,1928,1,100,63.7,,,13.25,40.751875,-73.98754100000001,5.0,109.0,5.955578268543573,2.583997552432231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,3531852,122817.0,1928,1,100,63.8,8.9,0.0,11.18,40.754573,-73.99324,4.0,111.0,5.699439725222064,2.414126467726953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,5830296,57207.0,1930,1,95,23.2,6.4,0.0,0.0,40.745104,-73.995998,4.0,91.0,0.8754687373538999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2747097,228404.0,1972,1,100,86.4,5.9,0.7,,40.840769,-73.881697,6.0,361.0,5.789348362985848,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,4905835,109562.0,1951,2,100,94.7,6.3,0.8,,,,,,6.048317358700765,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12730,4930770,99383.0,1938,1,100,60.3,0.5,0.6,,,,,,5.737861788309064,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,4351756,140170.0,1918,1,70,92.8,5.9,0.8,49.8,40.778624,-73.979527,7.0,157.0,6.28469370598888,3.9080149840306073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7994,4410403,52500.0,1926,1,100,69.5,3.4,0.6,102.74,40.880521,-73.882414,7.0,421.0,5.0869788606835895,4.632201525039122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6697,4013988,71700.0,1930,1,100,102.9,4.2,1.0,,40.826766,-73.925388,4.0,63.0,5.817111159963204,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12506,2817724,52122.0,1934,1,100,82.4,3.1,0.8,54.31,,,,,5.397710110426072,3.994708372046754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14705,4389083,77000.0,1965,1,100,128.0,5.4,1.2,40.01,40.642804,-74.078712,1.0,3.0,6.103229510438802,3.6891294228691436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10427,4836282,76339.0,1929,1,100,50.1,3.9,0.4,29.82,40.651123999999996,-73.934234,17.0,860.0,5.056245805348308,3.3951793093365925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12394,2809247,168344.0,1967,1,100,33.6,1.7,0.3,2.14,,,,,5.487697287709437,0.7608058290337602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,2805650,173720.0,1960,1,100,22.1,6.3,0.0,,40.769354,-73.965115,8.0,122.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11545,3527766,59312.0,1962,1,100,89.1,,0.8,0.0,40.601067,-73.96467700000001,15.0,416.0,5.440684607834958,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,4129437,582428.0,1947,1,100,11.7,3.6,,4.05,40.759572,-73.977685,5.0,104.0,,1.3987168811184478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12669,2809649,118770.0,1932,1,100,111.2,6.1,1.0,41.69,,,,,6.338594078203183,3.7302612918927056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,3583733,242577.0,1957,1,100,73.6,14.7,,,40.750285,-73.971852,6.0,88.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11683,4044727,52500.0,1930,1,100,73.4,,,,40.589555,-73.949557,15.0,592.0,5.414321042304342,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,4580494,52289.0,1923,1,100,56.8,7.9,0.0,16.73,40.752544,-73.986462,5.0,113.0,4.749270529961848,2.8172035149987327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8446,3248828,97387.0,1947,1,100,51.4,0.5,0.5,0.78,40.855707,-73.85884899999999,11.0,248.0,5.551407994230199,-0.2484613592984996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9701,4404434,651914.0,1944,5,100,102.6,2.1,1.0,41.54,40.692332,-73.968642,2.0,195.0,8.09958464936138,3.726656818447966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,2669795,51184.0,1917,1,100,71.6,4.1,0.0,29.0,40.778706,-73.957769,8.0,14801.0,5.4823042026610525,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7930,2817657,83215.0,1936,1,100,73.7,3.4,0.6,,40.876177,-73.883521,7.0,413.0,5.574812093359241,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,4687010,68160.0,1909,1,100,105.8,4.6,0.0,74.14,40.83227,-73.94091,12.0,239.0,6.12665081966305,4.305955197722586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,2805207,141491.0,1930,1,100,66.0,5.2,0.5,,40.739612,-73.998925,4.0,81.0,6.028278520230698,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,4389661,65000.0,1959,1,100,111.3,7.0,0.9,53.12,40.757083,-73.966013,6.0,98.0,5.700109069289892,3.9725535051681784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,3539027,122650.0,2004,1,100,100.6,7.0,0.8,117.56,40.845657,-73.898813,6.0,395.0,6.2029402935545095,4.766948841550716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13060,5832638,104644.0,1951,2,100,67.8,3.9,0.5,34.69,,,,,5.894127314219024,3.5464514609816584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13686,3539449,65313.0,1996,1,100,84.2,,0.8,67.83,,,,,5.413430173648541,4.217004574957988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310,4043193,269018.0,2002,1,100,69.0,5.8,0.5,,40.681936,-73.972396,8.0,161.0,6.541751239754887,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13518,4406060,234456.0,1961,1,100,69.2,4.6,0.6,42.96,,,,,6.48600833829969,3.7602694502006093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7857,2810300,81730.0,1966,1,100,89.5,3.8,0.0,65.56,40.864804,-73.890606,7.0,40502.0,6.1167747380734285,4.182965753875629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9754,2815543,476450.0,1974,1,100,95.7,6.6,0.8,110.28,40.683478,-73.97091800000001,2.0,179.0,7.316681058719282,4.703022586155596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14309,4940491,123914.0,1964,1,95,90.7,11.7,0.4,71.43,,,,,5.883322388488279,4.268717949166882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,4040442,92402.0,1926,1,100,74.7,5.9,0.0,31.59,40.792508000000005,-73.975204,7.0,179.0,5.6580875153940715,3.4528406148139936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8388,3987923,220000.0,1952,1,100,42.1,3.2,0.3,23.38,,,,,5.883600901232037,3.1518809560439225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,3937736,121060.0,1930,1,100,142.4,20.3,0.8,68.56,40.751773,-73.984628,5.0,84.0,6.180637578851038,4.227709274289524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9992,2974996,60000.0,1959,1,100,108.1,20.0,0.4,7.22,40.714372999999995,-73.932812,1.0,449.0,4.978112102390695,1.9768549529047348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,2612482,88100.0,1910,1,100,52.7,9.2,,17.9,40.754523,-73.989244,5.0,113.0,4.959341999708705,2.884800712846709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8002,2665255,52001.0,1930,1,100,66.2,3.3,0.0,,40.883691999999996,-73.878333,7.0,431.0,5.347583607850955,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,4398337,144141.0,1924,1,100,61.1,10.2,0.1,20.96,40.752152,-73.991287,5.0,109.0,5.5675808534758,3.0426158594528414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,3897762,874744.0,1914,1,100,66.9,18.8,,,40.75357,-73.978708,5.0,94.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6787,2653668,55000.0,1942,1,100,70.1,3.5,0.6,70.14,40.841382,-73.92671700000001,4.0,201.0,5.121580188047982,4.2504932447120325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,4767365,54684.0,1920,1,100,70.4,4.3,,38.01,40.773593,-73.953523,8.0,138.0,5.41920668382349,3.6378492830011573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,3527061,64998.0,1915,1,100,26.6,8.2,,100.5,40.841843,-73.939741,12.0,251.0,,4.61015772749913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13893,2832881,107884.0,1940,1,100,48.3,0.7,0.4,49.35,,,,,5.604330395684541,3.8989377658794906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11646,3495583,72600.0,1938,1,100,79.6,2.7,0.8,43.51,,,,,5.733988316713267,3.772990796732589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8108,4332329,93645.0,1958,1,100,100.1,4.6,0.8,38.43,40.897335,-73.867134,12.0,45101.0,6.237152062857086,3.6488384045767526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,4923578,87024.0,1925,1,100,71.8,6.1,0.0,,40.772653999999996,-73.966886,8.0,130.0,0.6418538861723947,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,4403245,84575.0,1924,1,100,104.7,15.9,0.3,37.22,40.751948999999996,-73.989941,5.0,109.0,5.610204127696635,3.616846251214105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13131,2920094,409473.0,1966,1,100,89.0,13.1,0.5,,,,,,6.866099603713304,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,2614206,618334.0,1960,1,100,128.2,16.1,0.0,,40.768529,-73.981588,7.0,145.0,1.6486586255873816,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12837,2789660,77106.0,1961,1,100,68.9,3.9,0.6,,,,,,5.308267697401205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,3127829,74934.0,1925,1,100,82.4,5.0,0.7,78.58,40.868536,-73.918407,12.0,303.0,5.5583712718823435,4.364117214130314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12422,3625178,131250.0,1972,1,80,68.2,6.1,0.5,65.22,,,,,5.781977322241258,4.177766170361173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4977,2665814,82430.0,1960,1,100,80.6,6.1,0.7,,40.776344,-73.948134,8.0,14401.0,5.676068636088686,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,5853067,455000.0,1951,1,100,75.0,5.9,0.0,29.92,40.755286,-73.962231,6.0,8603.0,3.6136169696133895,3.3985271531062766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9390,3663966,66600.0,2009,1,100,13.9,2.1,0.1,0.9,40.677974,-73.94080500000001,8.0,311.0,3.1822118404966093,-0.10536051565782628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,2617088,149834.0,1913,1,100,70.0,14.3,0.2,29.83,40.738464,-73.987641,5.0,52.0,5.239628370199357,3.395514598526657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14713,4407803,93326.0,1963,1,100,112.8,5.6,1.0,46.1,40.645077,-74.078934,1.0,7.0,5.931714542702208,3.8308129500026027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,2795657,70200.0,1955,1,100,66.6,3.1,0.1,61.38,40.882337,-73.879059,7.0,431.0,5.796361655949294,4.1170840491915905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9385,5802564,95000.0,1932,1,100,96.5,3.5,0.9,,40.664528000000004,-73.96119,9.0,213.0,6.080162001869269,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8173,3269943,70500.0,1939,1,100,105.9,4.3,0.9,,40.825924,-73.877589,9.0,5001.0,5.831882477283517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167,2681808,158100.0,1977,1,100,47.9,14.6,,,40.662641,-73.909925,16.0,924.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,2684553,206767.0,1931,1,100,72.3,6.6,0.5,34.73,40.795667,-73.972895,7.0,183.0,6.293419278846481,3.5476038667559826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,2665086,108052.0,1928,1,100,51.7,3.0,0.5,,40.800578,-73.96602299999999,7.0,195.0,5.6461533618195645,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,2680152,118587.0,1929,1,100,70.3,12.2,0.0,21.8,40.750440000000005,-73.976768,6.0,80.0,4.359269647551265,3.0819099697950434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,3529449,95628.0,2008,1,100,72.0,11.4,0.4,,40.854029,-73.909532,5.0,251.0,5.120386158055375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
